,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,0.0020758300935209695,-1.0812916097676517,1.9567650239838659,-1.5360693108127927,0.9473847079731341,-0.8552913354266888,-2.128538430193287,-1.9791236484429997,-1.61275750541843,-0.26105517556182356,-0.004695153163770671,0.48067959101384194,-0.9608371253114195,0.007948616766972894,-1.1852749266551972,-1.2162324676095793,-2.0726500676131274,-2.811751152564606,0.9335769178393406,0.671814195482545,0.0
1,1.099791525096964,1.780497700361101,5.943192110223096,2.785741636498525,3.434105644208567,3.437704996895211,5.306351497391094,3.1674532343844035,2.2418285499651396,2.4020289651091957,3.1227468621250907,5.613416143487806,4.220694660873224,4.5897386586718945,3.5507607275041178,2.4095105311520975,5.122770567237805,1.308799818666794,6.093497952207552,5.713227894478339,1.0
2,0.9386524745100008,2.382199556984778,-0.440878579592493,4.208584010823243,0.03905349521460355,0.9133471910618812,0.24215227175278953,2.9403852896241514,0.2579312413525765,1.9695896399182944,2.008385749954472,3.7171889716232007,-0.27204418399136476,1.8562819618462982,2.8086958009318574,2.298760365180347,3.120968688054187,3.6907233978009972,3.6573568250644355,0.864820051079585,1.0
3,1.244009639891167,0.33943021643451543,0.9674022968150817,3.8345960739021727,0.43267585373653733,1.8468444485116895,2.772366436623974,3.296824822633396,1.8887923875951786,2.3788400616029417,2.9476604976100687,1.1303241673414128,1.9889195350530042,2.0152757628624784,0.8821111444842855,0.5211932853715142,0.14002542665328843,1.009812691435102,2.6385142750752437,0.03120463369411075,1.0
4,3.0186708044680515,5.229544037280474,2.3047375087721447,2.64942587356976,3.0554398671474416,2.218308725776248,6.032462203137414,2.7039716091020916,0.014736038273882035,3.0806053260884347,4.5302429990772835,5.027278117215784,1.8955838392461815,4.8292457844080925,1.9378948279893913,3.476309793613032,1.7566595334538309,0.8267940646551841,3.6860406844411644,0.3929553577094327,1.0
5,0.6131161544809814,2.954088597810395,-1.2454846724939945,0.9643270378145874,0.9224625847246279,0.26207756413458017,0.4326879353352356,2.6055577952232096,-0.30712282673023517,-0.6834893812289741,0.23017393598009434,-0.030352241018451576,-1.2940372608742843,-0.7126632755892063,-0.13053878362039295,1.8839323001313484,1.4034076385928502,3.141171308499018,0.17404969180860203,-1.6340206997561508,0.0
6,3.6231960779810732,2.585984501047947,2.095674493051407,4.862570734212886,1.5996960419313173,5.4331580888207,4.137997402027534,3.1975478216951263,3.0629632711967183,2.036090922699053,4.164779091505392,6.18602441205031,4.604641770226189,5.354192366852869,4.0997146666348785,3.4951605868566613,4.065845297077794,1.0054250208581326,6.004828427744634,3.2879807765739315,1.0
7,-0.029863237025143707,3.5402027997355345,0.19608145204585525,2.988401159799092,0.06919669384405747,4.413774640601186,3.323872480530415,0.4676596068148555,2.843978862059017,2.3581890212786565,1.7586068076830434,3.018348371125522,1.682895678827259,1.552468326648642,0.7757290407024877,0.561105107626902,2.008060436458307,1.3845536849546587,3.6998734583662793,1.6501666136655508,1.0
8,-2.6138506576068528,-1.358695544829666,-2.6732859011094954,-0.5618348064610432,-1.9951427185744721,1.0917330905768858,-0.8374054046848516,-4.359766144327277,-1.410136864895286,-1.2176680736814085,-0.7470821443255613,-0.3545100874168736,-0.5137827560401436,-2.879306884471182,-1.8677896479521967,-1.3305889031500253,-1.2615398219049931,-0.6748594823183625,-0.9405789789718084,-4.489639715002248,1.0
9,4.991072418870369,5.855251615076566,1.9849493846892412,2.9510223067727033,3.919555574748337,6.392597468367208,5.18181486645622,3.9478828530843257,5.232447215014997,7.0753864180597725,5.282967089291141,5.346959512194625,4.977001640771143,4.595531862610097,2.9697831288822503,5.797006360601503,5.655850234753249,3.6737853016855233,6.237879801356216,5.9576306804912775,1.0
